ticker,fiscal_period,fiscal_date,report_date,revenue,eps,net_income,equity,total_debt,free_cash_flow,roe,roic,debt_to_equity,gross_margin,operating_margin
AMZN,Q3,2010-09-30,2010-11-14,41.7465,5.7379,2.3318,86.2539,104.8573,2.0746,0.1081,0.0919,1.2495,0.487,0.164
AMZN,Q4,2010-12-31,2011-03-31,47.0571,7.0315,2.6285,88.8823,107.7707,1.9948,0.1183,0.1005,1.2495,0.487,0.164
AMZN,Q1,2011-03-31,2011-05-15,48.404,7.2476,2.7037,91.5859,111.0548,2.2618,0.1181,0.1004,1.2495,0.487,0.164
AMZN,Q2,2011-06-30,2011-08-14,53.1088,6.5237,2.9665,94.5524,114.4328,2.6119,0.1255,0.1067,1.2495,0.487,0.164
AMZN,Q3,2011-09-30,2011-11-14,53.1629,6.4845,2.9695,97.5218,118.1393,2.1985,0.1218,0.1035,1.2495,0.487,0.164
AMZN,Q4,2011-12-31,2012-03-30,56.5903,6.4059,3.161,100.6827,121.8495,2.5233,0.1256,0.1067,1.2495,0.487,0.164
AMZN,Q1,2012-03-31,2012-05-15,58.3673,5.3854,3.2602,103.9429,125.7989,2.4871,0.1255,0.1066,1.2495,0.487,0.164
AMZN,Q2,2012-06-30,2012-08-14,56.6395,4.9758,3.1637,107.1065,129.8723,2.3832,0.1182,0.1004,1.2495,0.487,0.164
AMZN,Q3,2012-09-30,2012-11-14,55.9304,5.1382,3.1241,110.2306,133.8252,2.4702,0.1134,0.0964,1.2495,0.487,0.164
AMZN,Q4,2012-12-31,2013-03-31,59.1047,4.1475,3.3014,113.532,137.7286,2.9267,0.1163,0.0989,1.2495,0.487,0.164
AMZN,Q1,2013-03-31,2013-05-15,58.3453,4.4082,3.259,116.7909,141.8535,2.5881,0.1116,0.0949,1.2495,0.487,0.164
AMZN,Q2,2013-06-30,2013-08-14,62.1994,4.882,3.4743,120.2651,145.9254,2.988,0.1156,0.0982,1.2495,0.487,0.164
AMZN,Q3,2013-09-30,2013-11-14,60.9776,4.6789,3.406,123.6711,150.2663,2.9801,0.1102,0.0936,1.2495,0.487,0.164
AMZN,Q4,2013-12-31,2014-03-31,63.2801,4.0996,3.5346,127.2057,154.5219,2.6523,0.1111,0.0945,1.2495,0.487,0.164
AMZN,Q1,2014-03-31,2014-05-15,60.2847,4.2355,3.3673,130.573,158.9383,2.9523,0.1032,0.0877,1.2495,0.487,0.164
AMZN,Q2,2014-06-30,2014-08-14,63.0656,4.8467,3.5227,134.0956,163.1455,3.098,0.1051,0.0893,1.2495,0.487,0.164
AMZN,Q3,2014-09-30,2014-11-14,62.0039,4.2084,3.4634,137.5589,167.5469,2.7021,0.1007,0.0856,1.2495,0.487,0.164
AMZN,Q4,2014-12-31,2015-03-31,59.4414,4.5579,3.3202,140.8791,171.8742,2.4697,0.0943,0.0801,1.2495,0.487,0.164
AMZN,Q1,2015-03-31,2015-05-15,65.1938,4.344,3.6415,144.5206,176.0226,2.7331,0.1008,0.0857,1.2495,0.487,0.164
AMZN,Q2,2015-06-30,2015-08-14,66.025,4.837,3.688,148.2085,180.5725,2.9155,0.0995,0.0846,1.2495,0.487,0.164
AMZN,Q3,2015-09-30,2015-11-14,67.9264,4.6982,3.7942,152.0026,185.1804,2.9059,0.0998,0.0849,1.2495,0.487,0.164
AMZN,Q4,2015-12-31,2016-03-30,67.0984,4.5164,3.7479,155.7505,189.9209,3.0224,0.0963,0.0818,1.2495,0.487,0.164
AMZN,Q1,2016-03-31,2016-05-15,70.5644,3.8467,3.9415,159.6919,194.6038,2.9244,0.0987,0.0839,1.2495,0.487,0.164
AMZN,Q2,2016-06-30,2016-08-14,76.6737,3.9491,4.2828,163.9747,199.5285,3.3686,0.1045,0.0888,1.2495,0.487,0.164
AMZN,Q3,2016-09-30,2016-11-14,84.4642,4.2295,4.7179,168.6926,204.8796,3.8114,0.1119,0.0951,1.2495,0.487,0.164
AMZN,Q4,2016-12-31,2017-03-31,86.801,4.4184,4.8485,173.541,210.7744,4.0488,0.1118,0.095,1.2495,0.487,0.164
AMZN,Q1,2017-03-31,2017-05-15,92.1164,4.752,5.1454,178.6863,216.8322,4.555,0.1152,0.0979,1.2495,0.487,0.164
AMZN,Q2,2017-06-30,2017-08-14,96.2009,4.3719,5.3735,184.0597,223.2611,4.316,0.1168,0.0993,1.2495,0.487,0.164
AMZN,Q3,2017-09-30,2017-11-14,101.0511,4.7134,5.6444,189.7041,229.975,4.5397,0.119,0.1012,1.2495,0.487,0.164
AMZN,Q4,2017-12-31,2018-03-31,100.8125,5.2815,5.6311,195.3351,237.0274,4.1647,0.1153,0.098,1.2495,0.487,0.164
AMZN,Q1,2018-03-31,2018-05-15,106.3297,5.0084,5.9393,201.2743,244.0632,4.771,0.118,0.1003,1.2495,0.487,0.164
AMZN,Q2,2018-06-30,2018-08-14,106.0662,5.1489,5.9246,207.1988,251.484,4.59,0.1144,0.0972,1.2495,0.487,0.164
AMZN,Q3,2018-09-30,2018-11-14,107.8226,5.2056,6.0227,213.2214,258.8864,5.2477,0.113,0.096,1.2495,0.487,0.164
AMZN,Q4,2018-12-31,2019-03-31,106.7226,6.1708,5.9612,219.1826,266.4114,4.9005,0.1088,0.0925,1.2495,0.487,0.164
AMZN,Q1,2019-03-31,2019-05-15,108.8546,5.8693,6.0803,225.2628,273.8596,5.0416,0.108,0.0918,1.2495,0.487,0.164
AMZN,Q2,2019-06-30,2019-08-14,114.127,5.5871,6.3748,231.6376,281.4566,5.0109,0.1101,0.0936,1.2495,0.487,0.164
AMZN,Q3,2019-09-30,2019-11-14,116.3552,5.726,6.4993,238.1368,289.4215,5.2817,0.1092,0.0928,1.2495,0.487,0.164
AMZN,Q4,2019-12-31,2020-03-30,118.2192,6.1536,6.6034,244.7401,297.542,5.1166,0.1079,0.0917,1.2495,0.487,0.164
AMZN,Q1,2020-03-31,2020-05-15,128.2787,6.2261,7.1653,251.9053,305.7926,5.344,0.1138,0.0967,1.2495,0.487,0.164
AMZN,Q2,2020-06-30,2020-08-14,124.7683,6.1893,6.9692,258.8744,314.7452,5.1761,0.1077,0.0915,1.2495,0.487,0.164
AMZN,Q3,2020-09-30,2020-11-14,128.329,5.7336,7.1681,266.0425,323.4529,5.7943,0.1078,0.0916,1.2495,0.487,0.164
AMZN,Q4,2020-12-31,2021-03-31,132.0213,5.4306,7.3743,273.4167,332.409,6.1267,0.1079,0.0917,1.2495,0.487,0.164
AMZN,Q1,2021-03-31,2021-05-15,134.2452,6.3642,7.4986,280.9152,341.6229,6.4116,0.1068,0.0908,1.2495,0.487,0.164
AMZN,Q2,2021-06-30,2021-08-14,126.5583,6.0618,7.0692,287.9843,350.9919,6.0473,0.0982,0.0835,1.2495,0.487,0.164
AMZN,Q3,2021-09-30,2021-11-14,123.5042,6.605,6.8986,294.8828,359.8245,5.0765,0.0936,0.0795,1.2495,0.487,0.164
AMZN,Q4,2021-12-31,2022-03-31,136.5483,7.6799,7.6272,302.5099,368.4439,5.959,0.1009,0.0857,1.2495,0.487,0.164
AMZN,Q1,2022-03-31,2022-05-15,155.2268,9.0749,8.6705,311.1804,377.9736,7.228,0.1115,0.0947,1.2495,0.487,0.164
AMZN,Q2,2022-06-30,2022-08-14,164.971,10.283,9.2148,320.3951,388.807,7.8287,0.115,0.0978,1.2495,0.487,0.164
AMZN,Q3,2022-09-30,2022-11-14,170.159,11.9323,9.5046,329.8995,400.3203,7.5888,0.1152,0.098,1.2495,0.487,0.164
AMZN,Q4,2022-12-31,2023-03-31,169.7731,11.9551,9.483,339.3824,412.1958,7.901,0.1118,0.095,1.2495,0.487,0.164
AMZN,Q1,2023-03-31,2023-05-15,170.0305,10.9529,9.4974,348.8797,424.0443,8.2313,0.1089,0.0926,1.2495,0.487,0.164
AMZN,Q2,2023-06-30,2023-08-14,185.4258,11.1189,10.3574,359.2369,435.9107,7.8366,0.1153,0.098,1.2495,0.487,0.164
AMZN,Q3,2023-09-30,2023-11-14,192.7742,9.6659,10.7678,370.0046,448.8517,8.2931,0.1164,0.0989,1.2495,0.487,0.164
AMZN,Q4,2023-12-31,2024-03-30,190.3261,10.1386,10.6311,380.6356,462.3055,8.3726,0.1117,0.095,1.2495,0.487,0.164
AMZN,Q1,2024-03-31,2024-05-15,196.6991,8.8992,10.9871,391.6225,475.5884,9.7811,0.1122,0.0954,1.2495,0.487,0.164
AMZN,Q2,2024-06-30,2024-08-14,200.0,9.9738,11.1714,402.7938,489.3161,9.5843,0.1109,0.0943,1.2495,0.487,0.164
AMZN,Q3,2024-09-30,2024-11-14,200.0,11.5159,11.1714,413.9651,503.2742,8.427,0.1079,0.0918,1.2495,0.487,0.164
AMZN,Q4,2024-12-31,2025-03-31,200.0,10.7765,11.1714,425.1364,517.2323,8.925,0.1051,0.0893,1.2495,0.487,0.164
AMZN,Q1,2025-03-31,2025-05-15,200.0,10.8033,11.1714,436.3077,531.1904,9.0551,0.1024,0.0871,1.2495,0.487,0.164
AMZN,Q2,2025-06-30,2025-08-14,188.1247,13.223,10.5081,446.8157,545.1485,9.0244,0.0941,0.08,1.2495,0.487,0.164
AMZN,Q3,2025-09-30,2025-11-14,184.6004,14.1266,10.3113,457.1268,558.2777,8.4551,0.0902,0.0767,1.2495,0.487,0.164
AMZN,Q4,2025-12-31,2026-03-31,181.5959,11.4235,10.1434,467.2701,571.161,8.6371,0.0868,0.0738,1.2495,0.487,0.164
AMZN,Q1,2026-03-31,2026-05-15,188.2514,13.3367,10.5152,477.7851,583.8346,7.9018,0.088,0.0748,1.2495,0.487,0.164
TSLA,Q3,2009-09-30,2009-11-14,38.5909,1.0177,4.9597,84.4952,111.9033,3.5288,0.2348,0.1996,1.407,0.487,0.0787
TSLA,Q4,2009-12-31,2010-03-31,38.0704,1.0835,4.8928,89.3877,118.881,3.5919,0.2189,0.1861,1.407,0.487,0.0787
TSLA,Q1,2010-03-31,2010-05-15,40.4826,1.127,5.2028,94.5902,125.7645,3.6508,0.22,0.187,1.407,0.487,0.0787
TSLA,Q2,2010-06-30,2010-08-14,39.7978,1.033,5.1148,99.7047,133.0842,3.4918,0.2052,0.1744,1.407,0.487,0.0787
TSLA,Q3,2010-09-30,2010-11-14,42.5449,1.1085,5.4679,105.1722,140.2801,4.1707,0.208,0.1768,1.407,0.487,0.0787
TSLA,Q4,2010-12-31,2011-03-31,45.7654,1.219,5.8818,111.0537,147.9727,4.0045,0.2119,0.1801,1.407,0.487,0.0787
TSLA,Q1,2011-03-31,2011-05-15,46.1762,0.8584,5.9345,116.988,156.2476,4.2166,0.2029,0.1725,1.407,0.487,0.0787
TSLA,Q2,2011-06-30,2011-08-14,49.8448,0.7552,6.406,123.3938,164.5969,4.7797,0.2077,0.1765,1.407,0.487,0.0787
TSLA,Q3,2011-09-30,2011-11-14,52.0796,0.9482,6.6932,130.0868,173.6096,5.1501,0.2058,0.1749,1.407,0.487,0.0787
TSLA,Q4,2011-12-31,2012-03-30,52.4878,0.9414,6.7457,136.8323,183.0264,4.993,0.1972,0.1676,1.407,0.487,0.0787
TSLA,Q1,2012-03-31,2012-05-15,57.0605,0.9315,7.3334,144.1654,192.5169,5.6416,0.2035,0.173,1.407,0.487,0.0787
TSLA,Q2,2012-06-30,2012-08-14,60.7784,0.6125,7.8112,151.9764,202.8343,5.942,0.2056,0.1748,1.407,0.487,0.0787
TSLA,Q3,2012-09-30,2012-11-14,62.9446,0.7785,8.0896,160.0658,213.8241,5.5515,0.2022,0.1718,1.407,0.487,0.0787
TSLA,Q4,2012-12-31,2013-03-31,66.7202,0.675,8.5748,168.6405,225.2056,5.9148,0.2034,0.1729,1.407,0.487,0.0787
TSLA,Q1,2013-03-31,2013-05-15,69.0799,0.7495,8.8781,177.5184,237.2697,6.7459,0.2,0.17,1.407,0.487,0.0787
TSLA,Q2,2013-06-30,2013-08-14,72.4865,0.7476,9.3159,186.8342,249.7606,6.2674,0.1994,0.1695,1.407,0.487,0.0787
TSLA,Q3,2013-09-30,2013-11-14,71.2033,0.9164,9.151,195.9849,262.8674,6.2057,0.1868,0.1588,1.407,0.487,0.0787
TSLA,Q4,2013-12-31,2014-03-31,78.7545,1.0999,10.1215,206.1061,275.7421,7.0175,0.1964,0.167,1.407,0.487,0.0787
TSLA,Q1,2014-03-31,2014-05-15,81.5597,1.5119,10.482,216.5877,289.9822,6.9451,0.1936,0.1645,1.407,0.487,0.0787
TSLA,Q2,2014-06-30,2014-08-14,89.6285,1.5048,11.519,228.1063,304.7294,8.2264,0.202,0.1717,1.407,0.487,0.0787
TSLA,Q3,2014-09-30,2014-11-14,93.3508,1.7807,11.9974,240.1032,320.9355,7.8945,0.1999,0.1699,1.407,0.487,0.0787
TSLA,Q4,2014-12-31,2015-03-31,98.9182,1.8492,12.7129,252.8157,337.8147,9.2694,0.2011,0.171,1.407,0.487,0.0787
TSLA,Q1,2015-03-31,2015-05-15,100.6345,1.9913,12.9335,265.7486,355.7005,8.8527,0.1947,0.1655,1.407,0.487,0.0787
TSLA,Q2,2015-06-30,2015-08-14,100.2474,1.7428,12.8837,278.6319,373.8966,9.4283,0.185,0.1572,1.407,0.487,0.0787
TSLA,Q3,2015-09-30,2015-11-14,101.9277,1.4173,13.0997,291.7312,392.0228,9.1466,0.1796,0.1527,1.407,0.487,0.0787
TSLA,Q4,2015-12-31,2016-03-30,110.8579,1.2309,14.2474,305.9783,410.4529,9.5714,0.1863,0.1583,1.407,0.487,0.0787
TSLA,Q1,2016-03-31,2016-05-15,119.9559,1.0125,15.4167,321.3947,430.4979,10.8448,0.1919,0.1631,1.407,0.487,0.0787
TSLA,Q2,2016-06-30,2016-08-14,123.0469,0.7757,15.8139,337.2084,452.1881,11.4124,0.1876,0.1594,1.407,0.487,0.0787
TSLA,Q3,2016-09-30,2016-11-14,119.9877,0.8358,15.4208,352.6289,474.4373,12.1667,0.1749,0.1487,1.407,0.487,0.0787
TSLA,Q4,2016-12-31,2017-03-31,126.3424,0.8526,16.2375,368.8662,496.1333,11.3886,0.1761,0.1497,1.407,0.487,0.0787
TSLA,Q1,2017-03-31,2017-05-15,128.7427,0.9693,16.5459,385.4119,518.9784,12.5018,0.1717,0.146,1.407,0.487,0.0787
TSLA,Q2,2017-06-30,2017-08-14,128.1146,0.9629,16.4652,401.8768,542.2575,11.0049,0.1639,0.1393,1.407,0.487,0.0787
TSLA,Q3,2017-09-30,2017-11-14,131.1951,0.9789,16.8611,418.7377,565.4229,11.8567,0.1611,0.1369,1.407,0.487,0.0787
TSLA,Q4,2017-12-31,2018-03-31,130.2432,1.2792,16.7388,435.4761,589.1454,11.4452,0.1538,0.1307,1.407,0.487,0.0787
TSLA,Q1,2018-03-31,2018-05-15,133.9718,1.1856,17.218,452.6938,612.6957,13.3594,0.1521,0.1293,1.407,0.487,0.0787
TSLA,Q2,2018-06-30,2018-08-14,134.7565,1.2159,17.3188,470.0123,636.9202,11.7796,0.1474,0.1253,1.407,0.487,0.0787
TSLA,Q3,2018-09-30,2018-11-14,137.076,0.8798,17.6169,487.629,661.2866,12.5129,0.1445,0.1228,1.407,0.487,0.0787
TSLA,Q4,2018-12-31,2019-03-31,149.3151,0.965,19.1899,506.8187,686.0725,12.6275,0.1515,0.1287,1.407,0.487,0.0787
TSLA,Q1,2019-03-31,2019-05-15,144.8803,0.6995,18.6199,525.4384,713.0715,13.7826,0.1417,0.1205,1.407,0.487,0.0787
TSLA,Q2,2019-06-30,2019-08-14,145.8542,0.9133,18.7451,544.1833,739.2687,12.3281,0.1378,0.1171,1.407,0.487,0.0787
TSLA,Q3,2019-09-30,2019-11-14,152.1151,1.077,19.5498,563.7328,765.6419,14.2542,0.1387,0.1179,1.407,0.487,0.0787
TSLA,Q4,2019-12-31,2020-03-30,157.0526,1.0278,20.1843,583.9168,793.1471,13.5389,0.1383,0.1175,1.407,0.487,0.0787
TSLA,Q1,2020-03-31,2020-05-15,164.0265,1.1695,21.0806,604.9971,821.5452,15.1135,0.1394,0.1185,1.407,0.487,0.0787
TSLA,Q2,2020-06-30,2020-08-14,165.2521,1.1956,21.2381,626.2349,851.2042,16.5623,0.1357,0.1153,1.407,0.487,0.0787
TSLA,Q3,2020-09-30,2020-11-14,171.3731,1.5262,22.0248,648.2593,881.0848,16.0639,0.1359,0.1155,1.407,0.487,0.0787
TSLA,Q4,2020-12-31,2021-03-31,174.6761,1.3776,22.4493,670.7082,912.0722,15.8394,0.1339,0.1138,1.407,0.487,0.0787
TSLA,Q1,2021-03-31,2021-05-15,184.9409,1.1017,23.7685,694.4764,943.6568,17.2276,0.1369,0.1164,1.407,0.487,0.0787
TSLA,Q2,2021-06-30,2021-08-14,191.2982,0.9869,24.5856,719.0617,977.0976,18.6898,0.1368,0.1162,1.407,0.487,0.0787
TSLA,Q3,2021-09-30,2021-11-14,200.0,1.2068,25.7039,744.7653,1011.6881,18.3155,0.1381,0.1173,1.407,0.487,0.0787
TSLA,Q4,2021-12-31,2022-03-31,200.0,1.3115,25.7039,770.4688,1047.8519,20.1558,0.1334,0.1134,1.407,0.487,0.0787
TSLA,Q1,2022-03-31,2022-05-15,200.0,1.3888,25.7039,796.1724,1084.0156,19.6914,0.1291,0.1098,1.407,0.487,0.0787
TSLA,Q2,2022-06-30,2022-08-14,200.0,1.9073,25.7039,821.8758,1120.1793,18.9032,0.1251,0.1063,1.407,0.487,0.0787
TSLA,Q3,2022-09-30,2022-11-14,200.0,2.0837,25.7039,847.5791,1156.3429,17.6261,0.1213,0.1031,1.407,0.487,0.0787
TSLA,Q4,2022-12-31,2023-03-31,200.0,1.9199,25.7039,873.2825,1192.5063,18.197,0.1177,0.1001,1.407,0.487,0.0787
TSLA,Q1,2023-03-31,2023-05-15,200.0,2.433,25.7039,898.9857,1228.6699,17.5117,0.1144,0.0972,1.407,0.487,0.0787
TSLA,Q2,2023-06-30,2023-08-14,200.0,2.3422,25.7039,924.689,1264.8332,17.5722,0.1112,0.0945,1.407,0.487,0.0787
TSLA,Q3,2023-09-30,2023-11-14,200.0,3.2454,25.7039,950.392,1300.9966,18.9466,0.1082,0.092,1.407,0.487,0.0787
TSLA,Q4,2023-12-31,2024-03-30,200.0,3.9217,25.7039,976.0949,1337.1596,16.8716,0.1053,0.0895,1.407,0.487,0.0787
TSLA,Q1,2024-03-31,2024-05-15,200.0,4.6029,25.7039,1001.7976,1373.3224,19.1296,0.1026,0.0872,1.407,0.487,0.0787
TSLA,Q2,2024-06-30,2024-08-14,198.5714,5.9469,25.5203,1027.3162,1409.4849,17.4455,0.0994,0.0845,1.407,0.487,0.0787
TSLA,Q3,2024-09-30,2024-11-14,200.0,5.1697,25.7039,1053.0188,1445.3886,18.9649,0.0976,0.083,1.407,0.487,0.0787
TSLA,Q4,2024-12-31,2025-03-31,200.0,5.1244,25.7039,1078.7213,1481.5509,17.2731,0.0953,0.081,1.407,0.487,0.0787
TSLA,Q1,2025-03-31,2025-05-15,200.0,6.6647,25.7039,1104.4234,1517.7132,19.9573,0.0931,0.0791,1.407,0.487,0.0787
TSLA,Q2,2025-06-30,2025-08-14,200.0,6.7422,25.7039,1130.1255,1553.8749,16.8479,0.091,0.0773,1.407,0.487,0.0787
TSLA,Q3,2025-09-30,2025-11-14,200.0,7.1242,25.7039,1155.8275,1590.0366,16.7697,0.089,0.0756,1.407,0.487,0.0787
TSLA,Q4,2025-12-31,2026-03-31,200.0,6.2515,25.7039,1181.5297,1626.1982,18.7392,0.087,0.074,1.407,0.487,0.0787
TSLA,Q1,2026-03-31,2026-05-15,200.0,8.8434,25.7039,1207.2312,1662.36,17.1656,0.0852,0.0724,1.407,0.487,0.0787
MCD,Q3,2009-09-30,2009-11-14,40.0324,1.2568,2.7816,62.9596,46.5746,2.3614,0.1767,0.1502,0.7739,0.4545,0.1308
MCD,Q4,2009-12-31,2010-03-31,43.4297,1.1153,3.0176,65.9772,48.7274,2.8106,0.183,0.1555,0.7739,0.4545,0.1308
MCD,Q1,2010-03-31,2010-05-15,44.2719,1.0636,3.0762,69.0534,51.0629,2.8154,0.1782,0.1515,0.7739,0.4545,0.1308
MCD,Q2,2010-06-30,2010-08-14,45.3023,1.3406,3.1478,72.2011,53.4437,3.0091,0.1744,0.1482,0.7739,0.4545,0.1308
MCD,Q3,2010-09-30,2010-11-14,50.4538,1.4028,3.5057,75.7068,55.8799,3.1246,0.1852,0.1574,0.7739,0.4545,0.1308
MCD,Q4,2010-12-31,2011-03-31,51.4127,1.2793,3.5723,79.2791,58.5931,3.4141,0.1802,0.1532,0.7739,0.4545,0.1308
MCD,Q1,2011-03-31,2011-05-15,50.5671,1.2772,3.5136,82.7927,61.3579,3.3099,0.1698,0.1443,0.7739,0.4545,0.1308
MCD,Q2,2011-06-30,2011-08-14,48.2342,1.3148,3.3515,86.1442,64.0772,3.2094,0.1556,0.1323,0.7739,0.4545,0.1308
MCD,Q3,2011-09-30,2011-11-14,50.5817,1.1874,3.5146,89.6587,66.671,3.3078,0.1568,0.1333,0.7739,0.4545,0.1308
MCD,Q4,2011-12-31,2012-03-30,56.563,1.4485,3.9302,93.5889,69.3911,3.2219,0.168,0.1428,0.7739,0.4545,0.1308
MCD,Q1,2012-03-31,2012-05-15,60.3303,1.3845,4.192,97.7808,72.4329,3.4188,0.1715,0.1458,0.7739,0.4545,0.1308
MCD,Q2,2012-06-30,2012-08-14,66.6658,1.5155,4.6322,102.413,75.6772,3.9673,0.1809,0.1538,0.7739,0.4545,0.1308
MCD,Q3,2012-09-30,2012-11-14,70.7582,1.6712,4.9165,107.3295,79.2622,4.7093,0.1832,0.1557,0.7739,0.4545,0.1308
MCD,Q4,2012-12-31,2013-03-31,74.2436,1.4353,5.1587,112.4882,83.0673,4.394,0.1834,0.1559,0.7739,0.4545,0.1308
MCD,Q1,2013-03-31,2013-05-15,75.7285,1.4131,5.2619,117.75,87.0599,5.0178,0.1787,0.1519,0.7739,0.4545,0.1308
MCD,Q2,2013-06-30,2013-08-14,79.4491,1.3612,5.5204,123.2704,91.1323,5.3099,0.1791,0.1523,0.7739,0.4545,0.1308
MCD,Q3,2013-09-30,2013-11-14,75.3198,1.2209,5.2335,128.5039,95.4048,4.6008,0.1629,0.1385,0.7739,0.4545,0.1308
MCD,Q4,2013-12-31,2014-03-31,80.6364,1.2558,5.6029,134.1068,99.4552,5.1475,0.1671,0.1421,0.7739,0.4545,0.1308
MCD,Q1,2014-03-31,2014-05-15,84.7702,0.9541,5.8901,139.9969,103.7915,4.9547,0.1683,0.143,0.7739,0.4545,0.1308
MCD,Q2,2014-06-30,2014-08-14,91.1819,0.8684,6.3356,146.3325,108.3502,5.5253,0.1732,0.1472,0.7739,0.4545,0.1308
MCD,Q3,2014-09-30,2014-11-14,103.046,0.8028,7.16,153.4925,113.2536,6.8391,0.1866,0.1586,0.7739,0.4545,0.1308
MCD,Q4,2014-12-31,2015-03-31,107.8265,0.8379,7.4922,160.9847,118.7951,6.5729,0.1862,0.1582,0.7739,0.4545,0.1308
MCD,Q1,2015-03-31,2015-05-15,106.9424,0.848,7.4307,168.4154,124.5936,6.7016,0.1765,0.15,0.7739,0.4545,0.1308
MCD,Q2,2015-06-30,2015-08-14,109.1417,0.7457,7.5836,175.9989,130.3446,7.1706,0.1724,0.1465,0.7739,0.4545,0.1308
MCD,Q3,2015-09-30,2015-11-14,114.7875,0.6633,7.9759,183.9748,136.2139,6.483,0.1734,0.1474,0.7739,0.4545,0.1308
MCD,Q4,2015-12-31,2016-03-30,125.72,0.6304,8.7355,192.7102,142.3867,7.1403,0.1813,0.1541,0.7739,0.4545,0.1308
MCD,Q1,2016-03-31,2016-05-15,125.715,0.6025,8.7351,201.4454,149.1475,7.176,0.1734,0.1474,0.7739,0.4545,0.1308
MCD,Q2,2016-06-30,2016-08-14,130.5944,0.6596,9.0742,210.5195,155.9081,8.1807,0.1724,0.1466,0.7739,0.4545,0.1308
MCD,Q3,2016-09-30,2016-11-14,136.8841,0.5762,9.5112,220.0307,162.931,7.5129,0.1729,0.147,0.7739,0.4545,0.1308
MCD,Q4,2016-12-31,2017-03-31,150.862,0.6415,10.4824,230.5131,170.2921,8.7938,0.1819,0.1546,0.7739,0.4545,0.1308
MCD,Q1,2017-03-31,2017-05-15,147.6149,0.6927,10.2568,240.7699,178.405,8.6373,0.1704,0.1448,0.7739,0.4545,0.1308
MCD,Q2,2017-06-30,2017-08-14,165.1191,0.7143,11.4731,252.243,186.3432,9.0893,0.1819,0.1546,0.7739,0.4545,0.1308
MCD,Q3,2017-09-30,2017-11-14,170.9095,0.6951,11.8754,264.1184,195.2227,9.4033,0.1798,0.1529,0.7739,0.4545,0.1308
MCD,Q4,2017-12-31,2018-03-31,181.6399,0.8347,12.621,276.7394,204.4136,11.4632,0.1824,0.1551,0.7739,0.4545,0.1308
MCD,Q1,2018-03-31,2018-05-15,188.3022,0.7441,13.0839,289.8232,214.1816,12.579,0.1806,0.1535,0.7739,0.4545,0.1308
MCD,Q2,2018-06-30,2018-08-14,192.1864,0.8956,13.3538,303.177,224.3079,10.6826,0.1762,0.1498,0.7739,0.4545,0.1308
MCD,Q3,2018-09-30,2018-11-14,183.0532,0.9243,12.7192,315.8962,234.643,12.0394,0.1611,0.1369,0.7739,0.4545,0.1308
MCD,Q4,2018-12-31,2019-03-31,186.6816,0.7477,12.9713,328.8675,244.487,11.9344,0.1578,0.1341,0.7739,0.4545,0.1308
MCD,Q1,2019-03-31,2019-05-15,191.5815,0.7808,13.3118,342.1793,254.526,10.9702,0.1556,0.1323,0.7739,0.4545,0.1308
MCD,Q2,2019-06-30,2019-08-14,200.0,0.8318,13.8967,356.076,264.8286,13.0844,0.1561,0.1327,0.7739,0.4545,0.1308
MCD,Q3,2019-09-30,2019-11-14,200.0,0.8192,13.8967,369.9727,275.584,11.2829,0.1502,0.1277,0.7739,0.4545,0.1308
MCD,Q4,2019-12-31,2020-03-30,200.0,0.8505,13.8967,383.8694,286.3393,12.7837,0.1448,0.1231,0.7739,0.4545,0.1308
MCD,Q1,2020-03-31,2020-05-15,200.0,0.8195,13.8967,397.7661,297.0946,11.7826,0.1397,0.1188,0.7739,0.4545,0.1308
MCD,Q2,2020-06-30,2020-08-14,185.0639,0.7878,12.8589,410.625,307.8499,10.3264,0.1253,0.1065,0.7739,0.4545,0.1308
MCD,Q3,2020-09-30,2020-11-14,191.4018,0.7218,13.2993,423.9242,317.802,12.6996,0.1255,0.1067,0.7739,0.4545,0.1308
MCD,Q4,2020-12-31,2021-03-31,200.0,0.6316,13.8967,437.821,328.0949,12.8967,0.127,0.1079,0.7739,0.4545,0.1308
MCD,Q1,2021-03-31,2021-05-15,200.0,0.7009,13.8967,451.7177,338.8503,13.2619,0.1231,0.1046,0.7739,0.4545,0.1308
MCD,Q2,2021-06-30,2021-08-14,200.0,0.6764,13.8967,465.6144,349.6056,11.1961,0.1194,0.1015,0.7739,0.4545,0.1308
MCD,Q3,2021-09-30,2021-11-14,200.0,0.678,13.8967,479.5111,360.3609,13.2156,0.1159,0.0985,0.7739,0.4545,0.1308
MCD,Q4,2021-12-31,2022-03-31,200.0,0.6644,13.8967,493.4078,371.1162,12.9957,0.1127,0.0958,0.7739,0.4545,0.1308
MCD,Q1,2022-03-31,2022-05-15,200.0,0.6173,13.8967,507.3045,381.8715,11.9623,0.1096,0.0931,0.7739,0.4545,0.1308
MCD,Q2,2022-06-30,2022-08-14,200.0,0.7231,13.8967,521.2012,392.6268,11.5276,0.1067,0.0907,0.7739,0.4545,0.1308
MCD,Q3,2022-09-30,2022-11-14,200.0,0.7095,13.8967,535.0979,403.3822,13.1465,0.1039,0.0883,0.7739,0.4545,0.1308
MCD,Q4,2022-12-31,2023-03-31,200.0,0.7392,13.8967,548.9946,414.1375,12.0124,0.1013,0.0861,0.7739,0.4545,0.1308
